Veg ID,Map Unit ID,Strata,No. Growth Forms,No. Taxa,Mapunit Identifier,Spatial Mix,Data Set Name,Stratum ID,Sub Stratum Rank,Cover Type,Cover Mean Value,Height Type,Height Mean Value,L6 Sub Association,L2 Structural Formation,L3 Broad Floristic Formation,L4 Sub Formation,L5 Association,Cover Code,Height Class,Dominant Stratum Flag,Source Code,Source Description,Environmental Description,Common Language Description,No. Strata,Nvis ID,Data Set Id,Record Type,Growth Form Type
367,2474,G1,1,5,32000059,pure,NTVEGMAP1750/2000,6447,-,Percentage Cover (numerical data),24,Average Height (general vegetation mapping),0,"U1+ ^Acacia estrophiolata,Atalaya hemiglauca+/-Acacia kempeana+/-Hakea suberea+/-Hakea chordophylla\^tree\6\r;M1 ^Acacia estrophiolata,Atalaya hemiglauca+/-Senna artemisioides subsp. petiolaris+/-Acacia murrayana+/-Hakea macrocarpa\^shrub\4\r;G1 ^Eragrostis eriopoda,Chrysopogon fallax,Chloris pectinata+/-Aristida holathera+/-Tribulus terrestris\^tussock grass\1\i",Low open woodland,Acacia low open woodland,Acacia low open woodland\Acacia tall sparse shrubland\Eragrostis low open tussock grassland,"U+ ^Acacia estrophiolata,Atalaya hemiglauca+/-Acacia kempeana\^tree\6\r;M1 ^Acacia estrophiolata,Atalaya hemiglauca+/-Senna artemisioides subsp. petiolaris+/-Acacia murrayana\^shrub\4\r;G ^Eragrostis eriopoda,Chrysopogon fallax,Chloris pectinata\^tussock grass\1\i",i,1,N,Map unit 59,Unknown,"Gentle undulating plains, deep sands on alluvial fans/sands",-,3,3516,38,-,Tussock grass
368,2204,U1,1,5,32000006,pure,NTVEGMAP1750/2000,6448,1,Foliage Cover (numerical data),16,Layer Height (general vegetation mapping),14,"U1+ ^Eucalyptus tetrodonta,Callitris intratropica,Eucalyptus ferruginea+/-Eucalyptus tectifica+/-Melaleuca viridiflora\^tree\7\i;M1 ^Bossiaea bossiaeoides,Boronia lanuginosa,Acacia cowleana,Verticordia cunninghamii,Melaleuca viridiflora\^shrub\3\i;G1 ^Schizachyrium fragile,Eriachne obtusa,Aristida holathera,Aristida contorta,Triodia pungens\^tussock grass\1\i",Woodland,Eucalyptus woodland,Eucalyptus mid woodland\Bossiaea mid open shrubland\Schizachyrium low open tussock grassland,"U+ ^Eucalyptus tetrodonta,Callitris intratropica,Eucalyptus ferruginea\^tree\7\i;M ^Bossiaea bossiaeoides,Boronia lanuginosa,Acacia cowleana\^shrub\3\i;G ^Schizachyrium fragile,Eriachne obtusa,Aristida holathera\^tussock grass\1\i",i,7,Y,VEGMAP6,Unknown,"Undulating plains, with well drained soils",-,3,3517,38,-,Tree
368,2204,M1,1,5,32000006,pure,NTVEGMAP1750/2000,6449,-,Percentage Cover (numerical data),8,Average Height (general vegetation mapping),2,"U1+ ^Eucalyptus tetrodonta,Callitris intratropica,Eucalyptus ferruginea+/-Eucalyptus tectifica+/-Melaleuca viridiflora\^tree\7\i;M1 ^Bossiaea bossiaeoides,Boronia lanuginosa,Acacia cowleana,Verticordia cunninghamii,Melaleuca viridiflora\^shrub\3\i;G1 ^Schizachyrium fragile,Eriachne obtusa,Aristida holathera,Aristida contorta,Triodia pungens\^tussock grass\1\i",Woodland,Eucalyptus woodland,Eucalyptus mid woodland\Bossiaea mid open shrubland\Schizachyrium low open tussock grassland,"U+ ^Eucalyptus tetrodonta,Callitris intratropica,Eucalyptus ferruginea\^tree\7\i;M ^Bossiaea bossiaeoides,Boronia lanuginosa,Acacia cowleana\^shrub\3\i;G ^Schizachyrium fragile,Eriachne obtusa,Aristida holathera\^tussock grass\1\i",i,3,N,VEGMAP6,Unknown,"Undulating plains, with well drained soils",-,3,3517,38,-,Shrub
368,2204,G1,1,5,32000006,pure,NTVEGMAP1750/2000,6450,-,Percentage Cover (numerical data),11,Average Height (general vegetation mapping),0,"U1+ ^Eucalyptus tetrodonta,Callitris intratropica,Eucalyptus ferruginea+/-Eucalyptus tectifica+/-Melaleuca viridiflora\^tree\7\i;M1 ^Bossiaea bossiaeoides,Boronia lanuginosa,Acacia cowleana,Verticordia cunninghamii,Melaleuca viridiflora\^shrub\3\i;G1 ^Schizachyrium fragile,Eriachne obtusa,Aristida holathera,Aristida contorta,Triodia pungens\^tussock grass\1\i",Woodland,Eucalyptus woodland,Eucalyptus mid woodland\Bossiaea mid open shrubland\Schizachyrium low open tussock grassland,"U+ ^Eucalyptus tetrodonta,Callitris intratropica,Eucalyptus ferruginea\^tree\7\i;M ^Bossiaea bossiaeoides,Boronia lanuginosa,Acacia cowleana\^shrub\3\i;G ^Schizachyrium fragile,Eriachne obtusa,Aristida holathera\^tussock grass\1\i",i,1,N,VEGMAP6,Unknown,"Undulating plains, with well drained soils",-,3,3517,38,-,Tussock grass
369,2751,U1,1,4,32000060,pure,NTVEGMAP1750/2000,6451,1,Foliage Cover (numerical data),6,Layer Height (general vegetation mapping),5,"U1+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea+/-Atalaya hemiglauca\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura+/-Acacia dictyophleba+/-Rhagodia spinescens\^shrub\3\r;G1 Aristida contorta,^Salsola kali,Thysanotus banksii,Chrysocephalum semicalvum,Swainsona microphylla\^forb,tussock grass\1\c",Low open woodland,Acacia low open woodland,Acacia low open woodland\Acacia mid sparse shrubland\Salsola low forbland,"U+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura\^shrub\3\r;G Aristida contorta,^Salsola kali,Thysanotus banksii\^forb,tussock grass\1\c",r,6,Y,Map unit 60,Unknown,"Gentle undulating plains, occasional dunes, neutral red earths and red earthy sands",-,3,3519,38,-,Tree
369,2751,M1,1,5,32000060,pure,NTVEGMAP1750/2000,6452,-,Percentage Cover (numerical data),2,Average Height (general vegetation mapping),1,"U1+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea+/-Atalaya hemiglauca\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura+/-Acacia dictyophleba+/-Rhagodia spinescens\^shrub\3\r;G1 Aristida contorta,^Salsola kali,Thysanotus banksii,Chrysocephalum semicalvum,Swainsona microphylla\^forb,tussock grass\1\c",Low open woodland,Acacia low open woodland,Acacia low open woodland\Acacia mid sparse shrubland\Salsola low forbland,"U+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura\^shrub\3\r;G Aristida contorta,^Salsola kali,Thysanotus banksii\^forb,tussock grass\1\c",r,3,N,Map unit 60,Unknown,"Gentle undulating plains, occasional dunes, neutral red earths and red earthy sands",-,3,3519,38,-,Shrub
369,2751,G1,2,5,32000060,pure,NTVEGMAP1750/2000,6453,-,Percentage Cover (numerical data),54,Average Height (general vegetation mapping),0,"U1+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea+/-Atalaya hemiglauca\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura+/-Acacia dictyophleba+/-Rhagodia spinescens\^shrub\3\r;G1 Aristida contorta,^Salsola kali,Thysanotus banksii,Chrysocephalum semicalvum,Swainsona microphylla\^forb,tussock grass\1\c",Low open woodland,Acacia low open woodland,Acacia low open woodland\Acacia mid sparse shrubland\Salsola low forbland,"U+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura\^shrub\3\r;G Aristida contorta,^Salsola kali,Thysanotus banksii\^forb,tussock grass\1\c",c,1,N,Map unit 60,Unknown,"Gentle undulating plains, occasional dunes, neutral red earths and red earthy sands",-,3,3519,38,-,Tussock grass
369,2751,G1,2,5,32000060,pure,NTVEGMAP1750/2000,6453,-,Percentage Cover (numerical data),54,Average Height (general vegetation mapping),0,"U1+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea+/-Atalaya hemiglauca\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura+/-Acacia dictyophleba+/-Rhagodia spinescens\^shrub\3\r;G1 Aristida contorta,^Salsola kali,Thysanotus banksii,Chrysocephalum semicalvum,Swainsona microphylla\^forb,tussock grass\1\c",Low open woodland,Acacia low open woodland,Acacia low open woodland\Acacia mid sparse shrubland\Salsola low forbland,"U+ ^Acacia aneura,Acacia estrophiolata,Hakea suberea\^tree\6\r;M1 ^Acacia kempeana+/-Acacia tetragonophylla+/-Acacia aneura\^shrub\3\r;G Aristida contorta,^Salsola kali,Thysanotus banksii\^forb,tussock grass\1\c",c,1,N,Map unit 60,Unknown,"Gentle undulating plains, occasional dunes, neutral red earths and red earthy sands",-,3,3519,38,-,Forb
370,2604,U1,1,4,32000061,pure,NTVEGMAP1750/2000,6454,1,Percentage Cover (classed data),-9999,Unknown,-9999,"U1+ Eucalyptus microtheca,^Acacia georginae,Acacia aneura+/-Atalaya hemiglauca\^tree\6\r;G1 Zygochloa paradoxa,^Triodia basedowii,Aristida contorta+/-Sclerolaena johnsonii\^hummock grass,tussock grass\2\i",Low open woodland,Acacia low open woodland,Acacia low open woodland\Triodia mid open hummock grassland,"U+ Eucalyptus microtheca,^Acacia georginae,Acacia aneura\^tree\6\r;G Zygochloa paradoxa,^Triodia basedowii,Aristida contorta\^hummock grass,tussock grass\2\i",r,6,Y,Map unit 61,Unknown,"Complex of, or gradation between, sand dune plains",-,2,3520,38,-,Tree
370,2604,G1,2,4,32000061,pure,NTVEGMAP1750/2000,6455,-,Percentage Cover (classed data),-9999,Unknown,-9999,"U1+ Eucalyptus microtheca,^Acacia georginae,Acacia aneura+/-Atalaya hemiglauca\^tree\6\r;G1 Zygochloa paradoxa,^Triodia basedowii,Aristida contorta+/-Sclerolaena johnsonii\^hummock grass,tussock grass\2\i",Low open woodland,Acacia low open woodland,Acacia low open woodland\Triodia mid open hummock grassland,"U+ Eucalyptus microtheca,^Acacia georginae,Acacia aneura\^tree\6\r;G Zygochloa paradoxa,^Triodia basedowii,Aristida contorta\^hummock grass,tussock grass\2\i",i,2,N,Map unit 61,Unknown,"Complex of, or gradation between, sand dune plains",-,2,3520,38,-,Tussock grass
370,2604,G1,2,4,32000061,pure,NTVEGMAP1750/2000,6455,-,Percentage Cover (classed data),-9999,Unknown,-9999,"U1+ Eucalyptus microtheca,^Acacia georginae,Acacia aneura+/-Atalaya hemiglauca\^tree\6\r;G1 Zygochloa paradoxa,^Triodia basedowii,Aristida contorta+/-Sclerolaena johnsonii\^hummock grass,tussock grass\2\i",Low open woodland,Acacia low open woodland,Acacia low open woodland\Triodia mid open hummock grassland,"U+ Eucalyptus microtheca,^Acacia georginae,Acacia aneura\^tree\6\r;G Zygochloa paradoxa,^Triodia basedowii,Aristida contorta\^hummock grass,tussock grass\2\i",i,2,N,Map unit 61,Unknown,"Complex of, or gradation between, sand dune plains",-,2,3520,38,-,Hummock grass
371,2205,U1,1,1,32000062,pure,NTVEGMAP1750/2000,6456,1,Foliage Cover (numerical data),9,Layer Height (general vegetation mapping),4,"U1+ ^Acacia georginae\^tree\6\r;M1 ^Acacia georginae+/-Acacia stowardii+/-Acacia tetragonophylla+/-Senna artemisioides subsp. oligophylla\^shrub\3\r;G1 ^Astrebla pectinata,Dactyloctenium radulans,Tripogon loliiformis+/-Sclerolaena bicornis+/-Eragrostis setifolia\^tussock grass\1\i",Low open woodland,Acacia low open woodland,Acacia low open woodland\Acacia mid sparse shrubland\Astrebla low open tussock grassland,"U+ ^Acacia georginae\^tree\6\r;M1 ^Acacia georginae+/-Acacia stowardii+/-Acacia tetragonophylla\^shrub\3\r;G ^Astrebla pectinata,Dactyloctenium radulans,Tripogon loliiformis\^tussock grass\1\i",r,6,Y,Map unit 62,Unknown,"Clay loam to clay, calcareous soils, occasional limestone outcrops",-,3,3521,38,-,Tree
